id,type,latitude,longitude,shop_type,name,address,street,city,postcode
564926473,node,53.3162071,-6.2654202,alcohol,O'Briens,"149, Rathmines Road Upper, Dublin",Rathmines Road Upper,Dublin,
564926478,node,53.3163329,-6.2654123,butcher,Lawlor's Butchers,"143,145, Rathmines Road Upper, Dublin",Rathmines Road Upper,Dublin,
564926482,node,53.3163902,-6.2654123,bakery,Fothergill's Delicatessen,"141, Rathmines Road Upper, Dublin",Rathmines Road Upper,Dublin,
564926483,node,53.3164446,-6.2654103,yes,Morgans,"139, Rathmines Road Upper, Dublin",Rathmines Road Upper,Dublin,
564926484,node,53.3164959,-6.2654034,hairdresser,Kuts and Kurls,"137, Rathmines Road Upper, Dublin",Rathmines Road Upper,Dublin,
564926485,node,53.3165556,-6.2653915,seafood,Connolly's Fish Company,"135, Rathmines Road Upper, Dublin",Rathmines Road Upper,Dublin,
565063580,node,53.320177,-6.2635675,car,John Hayes Cars,"6-8, Church Avenue, Dublin",Church Avenue,Dublin,
565712798,node,53.3241854,-6.2534995,interior_decoration,Form & Line,"63, Beechwood Avenue Lower, Dublin",Beechwood Avenue Lower,Dublin,
565736691,node,53.3212688,-6.2550694,dry_cleaning,Keegans,"4, Dunville Avenue, Dublin",Dunville Avenue,Dublin,
565749700,node,53.3209982,-6.2566805,laundry,Xpert Laundry & Dry Cleaners,"27, Dunville Avenue, Dublin",Dunville Avenue,Dublin,
565762529,node,53.3244064,-6.2526025,hairdresser,Headcases,Ranelagh,Ranelagh,,
565762533,node,53.3243263,-6.2529678,wedding,The Wedding Shop,Ranelagh,Ranelagh,,
567713119,node,53.3436128,-6.2646714,charity,Oxfam,"South Great George's Street, Dublin",South Great George's Street,Dublin,
567736390,node,53.3449737,-6.266629,ticket,Dublin Theatre Festival,"44, Essex Street East, Dublin",Essex Street East,Dublin,
568036487,node,53.2732383,-8.9295314,supermarket,SuperValu,"Station Road, Oranmore",Station Road,Oranmore,
569970407,node,53.2030055,-6.0988592,convenience,Campo de Fiori Risto Market,"1, Albert Avenue",Albert Avenue,,
570523041,node,54.5969832,-5.9329253,convenience,Centra,"Wellington Place, Belfast",Wellington Place,Belfast,
570523044,node,54.5964227,-5.9322525,clothes,Envoy,,,,
570523045,node,54.5964257,-5.9321732,clothes,Yoke,,,,
570523046,node,54.5964182,-5.9323714,gift,Coppermoon,"3, Wellington Street, Belfast",Wellington Street,Belfast,
570523061,node,54.5967682,-5.9317268,convenience,Centra,"5-6, Donegall Square West, Belfast, BT1 6JA",Donegall Square West,Belfast,BT1 6JA
574814150,node,53.4448133,-6.2439371,convenience,Tesco Express,"Ridgewood Grove, Swords",Ridgewood Grove,Swords,
576099238,node,53.3335062,-6.2415014,beauty,Beauty Bar,,,,
576115962,node,53.308518,-6.2272061,kiosk,Students' Union Shop,Dublin,,Dublin,
576619734,node,53.3300884,-6.2320897,jewelry,Bridge Jewellers,"Shelbourne Road, Dublin",Shelbourne Road,Dublin,
576619762,node,53.330467,-6.2320771,hairdresser,Trim,"Shelbourne Road, Dublin",Shelbourne Road,Dublin,
577925031,node,53.3839221,-6.4019918,car,Unknown,,,,
579036415,node,54.5859502,-5.936322,window_blind,Bloc Blinds,,,,
581596659,node,53.3541937,-6.2448702,car_repair,Arch Motors,"Seville Terrace, Dublin",Seville Terrace,Dublin,
581596662,node,53.3542669,-6.2447499,car_repair,Seville Motors,"Seville Terrace, Dublin",Seville Terrace,Dublin,
582754944,node,53.3508594,-6.2656271,supermarket,International Supermarket,,,,
583256888,node,53.3373609,-6.2728113,convenience,Spar,New Street South,New Street South,,
583383800,node,53.3225555,-6.279115,convenience,Centra,"197, Harold's Cross Road, Dublin",Harold's Cross Road,Dublin,
595561961,node,53.4048801,-6.1784077,supermarket,Spar,,,,
597697553,node,53.3406933,-6.4322171,convenience,Centra,"Griffeen Centre, Lucan",Griffeen Centre,Lucan,
597822594,node,53.4029973,-6.1569486,convenience,Centra,"Main Street, Dublin",Main Street,Dublin,
598519964,node,53.2867091,-6.1219305,convenience,Centra,Glasthule Road,Glasthule Road,,
598552822,node,53.2795117,-6.1349271,convenience,Spar,"Glenageary Shopping Centre, A96 W966",Glenageary Shopping Centre,,A96 W966
599088758,node,53.0287853,-7.2892568,doityourself,Homebase,"Southern Circular Road, Portlaoise",Southern Circular Road,Portlaoise,
600075371,node,54.5905919,-5.9052138,convenience,Newstop,,,,
600583552,node,54.02037,-9.1759556,convenience,Day-Today,,,,
603799484,node,53.2584816,-6.1979944,convenience,Spar,,,,
606181804,node,53.3409996,-6.2452191,convenience,Gala,"18, Holles Street, Dublin",Holles Street,Dublin,
610843615,node,53.2928036,-6.1392277,supermarket,Tesco,"Convent Lane, Dún Laoghaire",Convent Lane,Dún Laoghaire,
611634909,node,53.3510361,-6.5452228,convenience,Unknown,,,,
611646488,node,53.245914,-6.6646251,hairdresser,Unknown,"The Waterways, Sallins",The Waterways,Sallins,
611691484,node,53.2468545,-6.6622745,supermarket,SuperValu,Sallins,,Sallins,
611691517,node,53.2457628,-6.6648939,laundry,Jackson's Dry-Cleaners,"The Waterways, Sallins",The Waterways,Sallins,
612459474,node,53.2193374,-6.6611139,supermarket,Spar,,,,
612976509,node,53.3133201,-6.2466048,convenience,EUROSPAR,,,,
615216190,node,53.1809677,-6.7966139,bakery,Bradbury's,"Main Street, Newbridge",Main Street,Newbridge,
616036097,node,53.3506283,-6.2817777,convenience,Centra,"8-12, Stoneybatter, Dublin",Stoneybatter,Dublin,
616043040,node,53.3390557,-6.2722779,convenience,Spar,"52-53, Patrick Street, Dublin",Patrick Street,Dublin,
616479704,node,53.3359339,-6.2570563,convenience,Chapter and Verse,"1-2, Leeson Street Lower, Dublin",Leeson Street Lower,Dublin,
616479717,node,53.335971,-6.2566951,newsagent,101 News,"101, Leeson Street Lower, Dublin",Leeson Street Lower,Dublin,
619801062,node,53.5399218,-7.3437024,car,Toyota,,,,
619801064,node,53.540341,-7.3443353,car,Nissan,,,,
619801085,node,53.5424761,-7.3427926,car,Colton Ford,,,,
627441512,node,54.4662143,-8.4492039,supermarket,Paddy's,,,,
627508592,node,53.5255045,-7.3193025,car,Midland Honda Centre,,,,
627575495,node,53.5255903,-7.3307624,car,Birmingham Motors,,,,
627575496,node,53.525646,-7.3331651,car,Mullingar Autos,,,,
629026533,node,53.3816282,-6.5949719,florist,Maynooth Flowers,,,,
629026534,node,53.3816584,-6.5949948,hairdresser,Zeba Hairdresing,,,,
629026537,node,53.3815869,-6.5947321,vacant,Manor Mills Shopping Centre,"Mill Street, Maynooth",Mill Street,Maynooth,
629026539,node,53.3816856,-6.5946803,hairdresser,Boston Barber Bars,,,,
629026541,node,53.3816442,-6.5946612,mobile_phone,3 Store,,,,
629026542,node,53.381731,-6.5945472,clothes,NAME IT,,,,
629026543,node,53.3815942,-6.5948382,ice_cream,Scooples,,,,
630730533,node,53.3538432,-6.2614694,art,RedSpace/The Joy Gallery,"Rutland Place, Dublin",Rutland Place,Dublin,
631737823,node,54.5951076,-5.9342079,convenience,Spar,,,,
631800239,node,54.5647025,-5.9101469,supermarket,Sainsbury's,,,,
631822364,node,53.3456679,-6.2625922,fishing,Rory's Fishing Tackle,"Temple Bar, Dublin",Temple Bar,Dublin,
631980911,node,53.3468307,-6.2653484,hairdresser,Carlos Barber,"Great Strand Street, Dublin",Great Strand Street,Dublin,
631980968,node,53.346876,-6.2650658,supermarket,Han Sung Asian Market,"Great Strand Street, Dublin",Great Strand Street,Dublin,
632564177,node,53.3499784,-6.2743802,convenience,Daybreak,"North King Street, Dublin",North King Street,Dublin,
632915094,node,53.3419308,-6.4233959,convenience,Centra,"Foxborough Road, Lucan",Foxborough Road,Lucan,
632948575,node,53.3444931,-6.2492507,yes,Nichols,"Lombard Street East, Dublin",Lombard Street East,Dublin,
633611975,node,53.3428568,-6.261027,hairdresser,The Natural Cut,"33-34, Wicklow Street, Dublin",Wicklow Street,Dublin,
633771690,node,53.3476545,-6.4527998,clothes,Dunnes Stores,,,,
635247454,node,53.3509259,-6.5459549,butcher,Byrne's,,,,
635247461,node,53.350969,-6.545846,convenience,Daybreak,"Willowbrook Road, Celbridge",Willowbrook Road,Celbridge,
635273555,node,53.3509894,-6.2703826,convenience,Centra,"4,6, North King Street, Dublin",North King Street,Dublin,
636996282,node,53.3780802,-6.5906478,kiosk,Platform 1,,,,
638364570,node,53.4710629,-6.2320859,alcohol,Coolers Off Licence,,,,
638364589,node,53.4706729,-6.2315436,dry_cleaning,Chic Dry Cleaners,,,,
638364604,node,53.4707947,-6.2320058,butcher,Hannigans,,,,
638979326,node,53.1447767,-7.273248,car,Michael Moore Car Sales,,,,
639076143,node,53.470915,-6.2328181,bakery,La Boulangerie Francaise,,,,
639076150,node,53.4710419,-6.2319461,bookmaker,BoyleSports,"Applewood Main Street, Swords",Applewood Main Street,Swords,
639839999,node,53.3617744,-6.2725211,convenience,Daybreak,"Phibsborough Road, Dublin",Phibsborough Road,Dublin,
639845339,node,53.3632104,-6.2725485,alcohol,Fagan's,"99, Phibsborough Road, Dublin",Phibsborough Road,Dublin,
639846205,node,53.3706591,-6.2682696,chemist,Reddy's,"167, Saint Mobhi Road, Dublin",Saint Mobhi Road,Dublin,
639848073,node,53.3726636,-6.2683159,convenience,Unknown,,,,
639849487,node,53.3684612,-6.2592041,hairdresser,The B Club,,,,
640564696,node,53.3636822,-6.4902113,convenience,Spar,,,,
640764973,node,53.3646911,-6.4880562,bakery,Imperial,,,,
640767598,node,53.3642764,-6.4884849,beauty,Katy American-Style Nail & Spa,,,,
640771938,node,53.3660197,-6.5034539,bookmaker,Paddy Power,,,,
640776117,node,53.4054387,-6.3785934,convenience,Unknown,Blanchardstown,,Blanchardstown,
641814089,node,53.3586024,-6.4479451,bicycle,Stag Bicycles,,,,
642426233,node,53.3422665,-6.2554468,department_store,Kilkenny Design,"6, Nassau Street, Dublin",Nassau Street,Dublin,
643932896,node,53.3553246,-6.510038,beverages,Deli Marche,,,,
644007148,node,53.3637693,-6.4904735,butcher,Wakins Butcher,,,,
644027170,node,53.3799751,-6.5829611,clothes,Next,,,,
644027172,node,53.3800225,-6.5822657,sports,Sports Direct,,,,
644688377,node,53.3707388,-6.2681747,laundry,Ascot Cleaners,"Saint Mobhi Road, Dublin",Saint Mobhi Road,Dublin,
644739980,node,53.3902236,-6.2977539,convenience,Unknown,,,,
646869831,node,53.3312256,-6.2610005,convenience,Centra,"Charlemont Street, Dublin",Charlemont Street,Dublin,
646873365,node,53.3362914,-6.2651967,supermarket,Fresh,"1-4, Camden Street Lower",Camden Street Lower,,
647131327,node,53.2934085,-6.3718709,doityourself,B&Q,"Belgard Road, Tallaght",Belgard Road,Tallaght,
647131332,node,53.2932204,-6.3709184,variety_store,Dealz,"Belgard Road, Tallaght",Belgard Road,Tallaght,
647131335,node,53.2932707,-6.3704366,houseware,Home Store + More,"Belgard Road, Tallaght",Belgard Road,Tallaght,
648004328,node,53.3243294,-6.2403023,supermarket,Donnybrook Fair,"87-91, Morehampton Road, Dublin",Morehampton Road,Dublin,
648065848,node,53.2870131,-6.1221416,wine,Mitchell & Son Wine Merchants,"54, Glasthule Road",Glasthule Road,,
650177740,node,53.3683144,-6.259699,doityourself,Botanic Building Supplies Ltd,,,,
650181866,node,53.3660501,-6.2716613,florist,Unknown,,,,
650230745,node,53.3488477,-6.2668741,toys,Banba Toymaster,"Mary Street, Dublin",Mary Street,Dublin,
650350407,node,53.3558828,-6.2648641,doityourself,Unknown,"North Frederick Street, Dublin",North Frederick Street,Dublin,
650350878,node,53.3560626,-6.2649656,computer,Castle Computers,,,,
653265786,node,53.3410234,-6.4113685,car_repair,Quick Pit Tyres,,,,
653282288,node,53.340815,-6.4321313,bookmaker,Bambury,,,,
653284550,node,53.3403504,-6.4323815,hairdresser,House of Colour,,,,
654042897,node,53.3323551,-6.2156319,convenience,Mace,,,,
656152403,node,53.0511902,-7.2563218,garden_centre,Hawthorn Nurseries,,,,
658492244,node,53.2898833,-6.1307153,hairdresser,Fusion,"53a, Georges Street Upper",Georges Street Upper,,
658492246,node,53.2898164,-6.1305591,clothes,The Little Wooden Peg,"55, Georges Street Upper, Dún Laoghaire, A96 DK26",Georges Street Upper,Dún Laoghaire,A96 DK26
658492250,node,53.289737,-6.1303737,glaziery,Go Glaze,"57, Georges Street Upper, Dún Laoghaire",Georges Street Upper,Dún Laoghaire,
658492254,node,53.2900726,-6.1311573,e-cigarette,Cigatec,"48, Georges Street Upper, Dún Laoghaire",Georges Street Upper,Dún Laoghaire,
658492257,node,53.2900404,-6.1310821,charity,Vincent's,"49, Georges Street Upper, Dún Laoghaire, A96 T6Y3",Georges Street Upper,Dún Laoghaire,A96 T6Y3
658492278,node,53.2899486,-6.1304181,funeral_directors,Sheahans Funeral Home,"71, Georges Street Upper, Dún Laoghaire, A96 CT95",Georges Street Upper,Dún Laoghaire,A96 CT95
658492285,node,53.2899399,-6.1308475,beauty,New YorKi Nails,"52, Georges Street Upper, Dún Laoghaire",Georges Street Upper,Dún Laoghaire,
658492358,node,53.2895186,-6.1298638,hairdresser,Conlemany by Organic Italian Hairdressing,"64a, Georges Street Upper, Dún Laoghaire, A96 VK02",Georges Street Upper,Dún Laoghaire,A96 VK02
658492363,node,53.2896717,-6.1302391,tailor,The Zipyard,"59, Georges Street Upper, Dún Laoghaire",Georges Street Upper,Dún Laoghaire,
658492370,node,53.2898649,-6.1302253,interior_decoration,Sahara,"69c, Georges Street Upper, Dún Laoghaire",Georges Street Upper,Dún Laoghaire,
658492389,node,53.2896147,-6.1296488,vacant,Unknown,"65, Georges Street Upper, Dún Laoghaire",Georges Street Upper,Dún Laoghaire,
658492395,node,53.2897084,-6.1298647,vacant,Costal Living Interiors,"67, Georges Street Upper, Dún Laoghaire, A96 YR91",Georges Street Upper,Dún Laoghaire,A96 YR91
658999939,node,53.4030283,-6.3984051,convenience,Spar,Old Navan Road,Old Navan Road,,
659713029,node,53.6134124,-10.214585,bicycle,Unknown,,,,
659713708,node,53.5500923,-9.9678043,gift,Avoca,,,,
659717002,node,53.7990726,-9.5452464,convenience,Centra,Westport Harbour,,Westport Harbour,
659777685,node,53.3323643,-6.2147271,bicycle,2wheels.ie,"Sandymount Green, Dublin",Sandymount Green,Dublin,
659793145,node,53.5531236,-9.9496059,convenience,Letterfrack country shop,,,,
659803043,node,53.2895892,-6.2676612,supermarket,Tesco,Nutgrove Way,Nutgrove Way,,
660192815,node,53.3692632,-6.2544402,convenience,Thunder's Bakery,"16, Drumcondra Road Upper, Dublin",Drumcondra Road Upper,Dublin,
660265814,node,53.3123358,-6.2827002,sports,Mick Dowling,"66, Terenure Road North, Dublin",Terenure Road North,Dublin,
660698794,node,53.3221087,-6.23603,alcohol,O'Briens,"Donnybrook Road, Dublin",Donnybrook Road,Dublin,
660803969,node,55.2004096,-6.2528642,convenience,ViVO,"Castle Street, Ballycastle",Castle Street,Ballycastle,
661075936,node,55.2006924,-6.2598243,supermarket,Eurospar,"6, Ramoan Road, Ballycastle, BT54 6EG",Ramoan Road,Ballycastle,BT54 6EG
662301991,node,53.2810508,-6.3411217,supermarket,SuperValu,Ballycullen Avenue,Ballycullen Avenue,,
662617576,node,53.403269,-6.8512111,convenience,Johnstownbridge Service Station,,,,
662816466,node,53.3900999,-6.5673202,sports,Carton House,,,,
662969432,node,53.361021,-6.2729129,bakery,Thunder's,"Phibsborough Road, Dublin",Phibsborough Road,Dublin,
662981991,node,53.3501116,-6.2511707,convenience,Link Express,Store Street,Store Street,,
662996234,node,54.2658306,-8.4721571,convenience,Applegreen,,,,
663222342,node,53.2741892,-7.4943373,supermarket,Dunnes Stores,,,,
663337120,node,53.2739951,-7.4982018,supermarket,Lidl,"Main Street, Tullamore",Main Street,Tullamore,
663570747,node,54.263238,-8.4684287,convenience,Christies,,,,
663748238,node,53.6677414,-8.9559677,convenience,Costcutter,"Galway Road, Ballindine",Galway Road,Ballindine,
663748241,node,53.7249956,-8.9987361,supermarket,Tesco,,,,
663819336,node,53.3609821,-6.2729097,charity,Oxfam,"Phibsborough Road, Dublin",Phibsborough Road,Dublin,
663886325,node,53.0009313,-7.474327,supermarket,Spar,Mountrath,,Mountrath,
664033266,node,53.348686,-6.2586157,books,Veritas Bookshop,"7-8, Abbey Street Lower, D01 W2C2",Abbey Street Lower,,D01 W2C2
664126417,node,53.3646549,-6.4884913,stationery,Tuthils of Leixlip,,,,
664126418,node,53.3648641,-6.4885068,florist,Leixlip Flower shop,,,,
664126420,node,53.3649722,-6.4885012,clothes,Fashion Corner,,,,
664126423,node,53.3651146,-6.4884973,hairdresser,Head First,,,,
664126424,node,53.3649625,-6.4881228,dry_cleaning,Captain's Cleaner,,,,
664132892,node,53.3639276,-6.4876425,convenience,Healthy Way,"Ralph Square, Leixlip",Ralph Square,Leixlip,
664134254,node,53.3642523,-6.4876096,clothes,O'Hagan Fashion,,,,
664134256,node,53.3642906,-6.4874467,doityourself,Like-NU,,,,
664134261,node,53.3640621,-6.4858418,hairdresser,Barber,,,,
664135381,node,53.3644208,-6.4865082,convenience,Royal Evergreen Trading,,,,
664449850,node,54.1914136,-6.3484091,car_parts,Halfords,,,,
664450747,node,53.3462942,-6.2825603,motorcycle,Scooter Island,"11, Usher's Island",Usher's Island,,
664490914,node,53.2793785,-6.4454047,supermarket,Dunnes Stores,,,,
664490919,node,53.279775,-6.4452046,florist,CityWest Florist,,,,
664810672,node,53.3593978,-6.2591066,convenience,Belvedere Stores,,,,
665822801,node,53.3292199,-6.2755789,convenience,Daybreak,"Harold's Cross Road, Dublin",Harold's Cross Road,Dublin,
666140728,node,53.7068842,-6.35343,convenience,John's Shop,,,,
667886886,node,53.2753021,-6.137795,beauty,Lavish Nail Spa & Beauty,"10, Church Place, Sallynoggin, A96 E8V0",Church Place,Sallynoggin,A96 E8V0
672810746,node,53.1810982,-6.7963613,video,Xtra-Vision,"Main Street, Newbridge",Main Street,Newbridge,
673005621,node,53.210715,-6.6526698,convenience,Centra,"Ballycane Road, Naas",Ballycane Road,Naas,
674208258,node,53.3324944,-6.4556032,convenience,Mace,"Adamstown Road, K78 X4E1",Adamstown Road,,K78 X4E1
676042481,node,53.3447344,-6.2642547,bicycle,SquareWheel Cycleworks,,,,
676292598,node,53.1750104,-6.8024485,supermarket,Dunnes Stores,Newbridge,,Newbridge,
677596880,node,53.3399449,-6.2614642,clothes,ASHA,"St. Stephen's Green, Dublin",St. Stephen's Green,Dublin,
681455215,node,53.3530071,-6.3910822,doityourself,Unknown,,,,
681464762,node,53.3540819,-6.3882986,department_store,Marks & Spencer,,,,
681465300,node,53.3542273,-6.3879541,supermarket,M&S Foodhall,,,,
681467039,node,53.3501894,-6.379935,supermarket,SuperValu,"Kennelsfort Road Upper, Dublin",Kennelsfort Road Upper,Dublin,
681475030,node,53.3494872,-6.344821,convenience,Spar,,,,
681742375,node,53.3989047,-6.2432347,convenience,Centra,"Coolock Lane, Dublin, D09 X6X4",Coolock Lane,Dublin,D09 X6X4
683113636,node,53.3051852,-6.2368511,supermarket,Spar,Gledswood Drive,Gledswood Drive,,
683132043,node,53.2984302,-6.2368281,convenience,Lynam's,Farmhill Road,Farmhill Road,,
683132047,node,53.3023144,-6.2448612,convenience,Costcutter,Dundrum Road,Dundrum Road,,
687781562,node,53.4336232,-6.4661145,car_repair,Unknown,,,,
688832909,node,55.1076405,-6.421266,convenience,Spar,"Main Street, Stranocum",Main Street,Stranocum,
688912012,node,53.3706478,-6.2684237,convenience,McGroarty's,"Botanic Road, Dublin",Botanic Road,Dublin,
689384933,node,53.3602045,-6.2725553,bicycle,Rothar,"171, Phibsborough Road, Dublin",Phibsborough Road,Dublin,
689464974,node,53.4935203,-6.1115111,convenience,Grogan's Shop,,,,
689479301,node,53.4867927,-6.1488968,supermarket,SuperValu,"Main Street, Donabate",Main Street,Donabate,
689479359,node,53.4924149,-6.135822,convenience,Back Again,5,,,
690995697,node,53.2123865,-6.6671133,car_repair,BestDrive,,,,
695656503,node,53.3898036,-6.5987331,vacant,The Village shop,,,,
697340047,node,53.5770703,-7.7892032,car,Peter Hanley,,,,
698087516,node,53.358427,-6.2735751,vacant,Unknown,"Phibsborough Road, Dublin",Phibsborough Road,Dublin,
698655667,node,53.3426214,-6.2609577,photo,Conn's Cameras,"54, Clarendon Street, Dublin",Clarendon Street,Dublin,
699720662,node,53.1013971,-9.2975499,convenience,Siopa Fán Oir,,,,
